Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V
21:42:38,1/1/2000,SAT,99.90,18.10,18.57,228.69,241.39,0.00333
21:42:39,1/1/2000,SAT,99.90,18.10,18.57,228.60,241.28,0.00326
21:42:39,1/1/2000,SAT,99.90,18.10,18.57,228.60,241.27,0.00329
21:42:40,1/1/2000,SAT,99.90,18.10,18.57,228.70,241.33,0.00355
21:42:40,1/1/2000,SAT,99.90,18.10,18.57,228.60,241.25,0.00336
21:42:40,1/1/2000,SAT,99.90,18.10,18.57,228.60,241.19,0.00353
21:42:40,1/1/2000,SAT,99.90,18.10,18.57,228.53,241.23,0.00312
21:42:41,1/1/2000,SAT,99.90,18.10,18.57,228.60,241.30,0.00323
21:42:41,1/1/2000,SAT,99.90,18.10,18.57,228.60,241.34,0.00311
21:42:41,1/1/2000,SAT,99.90,18.10,18.57,228.69,241.44,0.00319
21:42:41,1/1/2000,SAT,99.90,18.10,18.57,228.79,241.55,0.00330
21:42:42,1/1/2000,SAT,99.90,18.10,18.57,228.77,241.59,0.00310
21:42:42,1/1/2000,SAT,99.90,18.10,18.57,228.79,241.57,0.00325
21:42:42,1/1/2000,SAT,99.90,18.10,18.57,228.61,241.36,0.00307
21:42:42,1/1/2000,SAT,99.90,18.10,18.57,228.62,241.35,0.00317
21:42:43,1/1/2000,SAT,99.90,18.20,18.68,228.69,241.39,0.00331
21:42:43,1/1/2000,SAT,99.90,18.20,18.68,228.71,241.24,0.00390
21:42:43,1/1/2000,SAT,99.90,18.20,18.68,228.59,241.10,0.00377
21:42:43,1/1/2000,SAT,99.90,18.20,18.68,228.61,241.06,0.00398
21:42:44,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.03,0.00380
21:42:44,1/1/2000,SAT,99.90,18.20,18.68,228.38,240.90,0.00348
21:42:44,1/1/2000,SAT,99.90,18.20,18.68,228.28,240.88,0.00308
21:42:44,1/1/2000,SAT,99.90,18.20,18.68,228.27,240.85,0.00309
21:42:45,1/1/2000,SAT,99.90,18.20,18.68,228.36,240.96,0.00317
21:42:45,1/1/2000,SAT,99.90,18.20,18.68,228.27,240.92,0.00289
21:42:45,1/1/2000,SAT,99.90,18.20,18.68,228.19,240.88,0.00264
21:42:45,1/1/2000,SAT,99.90,18.20,18.68,228.19,241.09,0.00202
21:42:46,1/1/2000,SAT,99.90,18.20,18.68,228.25,241.14,0.00212
21:42:46,1/1/2000,SAT,99.90,18.20,18.68,228.17,241.07,0.00196
21:42:46,1/1/2000,SAT,99.90,18.20,18.68,228.06,240.97,0.00179
21:42:46,1/1/2000,SAT,99.90,18.20,18.68,228.15,241.08,0.00188
21:42:47,1/1/2000,SAT,99.90,18.20,18.68,228.34,241.17,0.00244
21:42:47,1/1/2000,SAT,99.90,18.20,18.68,228.34,241.17,0.00242
21:42:47,1/1/2000,SAT,99.90,18.20,18.68,228.34,241.15,0.00250
21:42:47,1/1/2000,SAT,99.90,18.20,18.68,228.45,241.20,0.00284
21:42:48,1/1/2000,SAT,99.90,18.20,18.68,228.51,241.25,0.00299
21:42:48,1/1/2000,SAT,99.90,18.20,18.68,228.60,241.27,0.00329
21:42:48,1/1/2000,SAT,99.90,18.20,18.68,228.49,241.25,0.00288
21:42:48,1/1/2000,SAT,99.90,18.20,18.68,228.51,241.23,0.00302
21:42:49,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.18,0.00334
21:42:49,1/1/2000,SAT,99.90,18.20,18.68,228.46,241.06,0.00332
21:42:49,1/1/2000,SAT,99.90,18.20,18.68,228.26,240.89,0.00294
21:42:49,1/1/2000,SAT,99.90,18.20,18.68,228.28,240.92,0.00296
21:42:50,1/1/2000,SAT,99.90,18.20,18.68,228.25,240.94,0.00276
21:42:50,1/1/2000,SAT,99.90,18.20,18.68,228.27,240.92,0.00288
21:42:50,1/1/2000,SAT,99.90,18.20,18.68,228.23,240.87,0.00285
21:42:50,1/1/2000,SAT,99.90,18.20,18.68,228.12,240.71,0.00285
21:42:51,1/1/2000,SAT,99.90,18.20,18.68,228.17,240.79,0.00281
21:42:51,1/1/2000,SAT,99.90,18.20,18.68,228.27,240.95,0.00283
21:42:51,1/1/2000,SAT,99.90,18.20,18.68,228.18,240.97,0.00234
21:42:51,1/1/2000,SAT,99.90,18.20,18.68,228.23,241.02,0.00240
21:42:52,1/1/2000,SAT,99.90,18.20,18.68,228.47,241.16,0.00304
21:42:52,1/1/2000,SAT,99.90,18.20,18.68,228.41,241.10,0.00296
21:42:52,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.17,0.00337
21:42:52,1/1/2000,SAT,99.90,18.20,18.68,228.53,241.09,0.00354
21:42:53,1/1/2000,SAT,99.90,18.20,18.68,228.47,240.97,0.00361
21:42:53,1/1/2000,SAT,99.90,18.20,18.68,228.53,241.03,0.00375
21:42:53,1/1/2000,SAT,99.90,18.20,18.68,228.46,240.88,0.00385
21:42:53,1/1/2000,SAT,99.90,18.20,18.68,228.33,240.80,0.00351
21:42:54,1/1/2000,SAT,99.90,18.20,18.68,228.51,240.96,0.00385
21:42:54,1/1/2000,SAT,99.90,18.20,18.68,228.48,240.85,0.00403
21:42:54,1/1/2000,SAT,99.90,18.20,18.68,228.35,240.85,0.00345
21:42:54,1/1/2000,SAT,99.90,18.20,18.68,228.34,240.80,0.00357
21:42:55,1/1/2000,SAT,99.90,18.20,18.68,228.26,240.73,0.00341
21:42:55,1/1/2000,SAT,99.90,18.20,18.68,228.18,240.83,0.00275
21:42:55,1/1/2000,SAT,99.90,18.20,18.68,228.25,241.07,0.00236
21:42:55,1/1/2000,SAT,99.90,18.20,18.68,228.20,241.03,0.00226
21:42:56,1/1/2000,SAT,99.90,18.20,18.68,228.06,241.11,0.00138
21:42:56,1/1/2000,SAT,99.90,18.20,18.68,228.05,241.07,0.00144
21:42:56,1/1/2000,SAT,99.90,18.20,18.68,227.99,240.96,0.00151
21:42:56,1/1/2000,SAT,99.90,18.20,18.68,228.05,241.09,0.00139
21:42:57,1/1/2000,SAT,99.90,18.20,18.68,228.22,241.15,0.00197
21:42:57,1/1/2000,SAT,99.90,18.20,18.68,228.26,241.23,0.00190
21:42:57,1/1/2000,SAT,99.90,18.20,18.68,228.24,241.19,0.00196
21:42:57,1/1/2000,SAT,99.90,18.20,18.68,228.35,241.13,0.00264
21:42:58,1/1/2000,SAT,99.90,18.20,18.68,228.51,241.16,0.00323
21:42:58,1/1/2000,SAT,99.90,18.20,18.68,228.60,241.28,0.00325
21:42:58,1/1/2000,SAT,99.90,18.20,18.68,228.75,241.15,0.00431
21:42:58,1/1/2000,SAT,99.90,18.20,18.68,228.80,241.10,0.00470
21:42:59,1/1/2000,SAT,99.90,18.20,18.68,228.86,241.24,0.00458
21:42:59,1/1/2000,SAT,99.90,18.20,18.68,228.80,241.15,0.00459
21:42:59,1/1/2000,SAT,99.90,18.20,18.68,228.71,241.02,0.00456
21:42:59,1/1/2000,SAT,99.90,18.20,18.68,228.71,241.03,0.00454
21:43:0,1/1/2000,SAT,99.90,18.20,18.68,228.70,240.99,0.00459
21:43:0,1/1/2000,SAT,99.90,18.20,18.68,228.59,241.01,0.00407
21:43:0,1/1/2000,SAT,99.90,18.20,18.68,228.51,240.85,0.00419
21:43:0,1/1/2000,SAT,99.90,18.20,18.68,228.52,240.70,0.00467
21:43:1,1/1/2000,SAT,99.90,18.20,18.68,228.59,240.83,0.00459
21:43:1,1/1/2000,SAT,99.90,18.20,18.68,228.59,240.92,0.00431
21:43:1,1/1/2000,SAT,99.90,18.20,18.68,228.61,240.81,0.00475
21:43:1,1/1/2000,SAT,99.90,18.20,18.68,228.69,240.83,0.00505
21:43:2,1/1/2000,SAT,99.90,18.20,18.68,228.71,240.89,0.00496
21:43:2,1/1/2000,SAT,99.90,18.20,18.68,228.56,240.72,0.00478
21:43:2,1/1/2000,SAT,99.90,18.20,18.68,228.51,240.75,0.00448
21:43:2,1/1/2000,SAT,99.90,18.20,18.68,228.63,240.72,0.00510
21:43:3,1/1/2000,SAT,99.90,18.20,18.68,228.49,240.73,0.00444
21:43:3,1/1/2000,SAT,99.90,18.20,18.68,228.46,240.82,0.00404
21:43:3,1/1/2000,SAT,99.90,18.20,18.68,228.41,240.72,0.00411
21:43:3,1/1/2000,SAT,99.90,18.20,18.68,228.42,240.68,0.00430
21:43:4,1/1/2000,SAT,99.90,18.20,18.68,228.33,240.72,0.00378
21:43:4,1/1/2000,SAT,99.90,18.20,18.68,228.21,240.78,0.00303
21:43:4,1/1/2000,SAT,99.90,18.20,18.68,228.19,240.78,0.00295
21:43:4,1/1/2000,SAT,99.90,18.20,18.68,228.35,240.98,0.00306
21:43:5,1/1/2000,SAT,99.90,18.20,18.68,228.36,240.98,0.00312
21:43:5,1/1/2000,SAT,99.90,18.20,18.68,228.43,241.15,0.00292
21:43:5,1/1/2000,SAT,99.90,18.20,18.68,228.49,241.28,0.00277
21:43:5,1/1/2000,SAT,99.90,18.20,18.68,228.49,241.26,0.00285
21:43:6,1/1/2000,SAT,99.90,18.20,18.68,228.53,241.35,0.00277
21:43:6,1/1/2000,SAT,99.90,18.20,18.68,228.65,241.42,0.00305
21:43:6,1/1/2000,SAT,99.90,18.20,18.68,228.60,241.30,0.00320
21:43:6,1/1/2000,SAT,99.90,18.20,18.68,228.67,241.25,0.00367
21:43:7,1/1/2000,SAT,99.90,18.20,18.68,228.68,241.30,0.00358
21:43:7,1/1/2000,SAT,99.90,18.20,18.68,228.65,241.23,0.00368
21:43:7,1/1/2000,SAT,99.90,18.20,18.68,228.76,241.37,0.00372
21:43:7,1/1/2000,SAT,99.90,18.20,18.68,228.63,241.19,0.00368
21:43:8,1/1/2000,SAT,99.90,18.20,18.68,228.63,241.12,0.00392
21:43:8,1/1/2000,SAT,99.90,18.20,18.68,228.52,241.10,0.00346
21:43:8,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.19,0.00332
21:43:8,1/1/2000,SAT,99.90,18.20,18.68,228.52,241.14,0.00336
21:43:9,1/1/2000,SAT,99.90,18.20,18.68,228.50,241.16,0.00318
21:43:9,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.20,0.00326
21:43:9,1/1/2000,SAT,99.90,18.20,18.68,228.51,241.06,0.00355
21:43:9,1/1/2000,SAT,99.90,18.20,18.68,228.60,241.14,0.00371
21:43:10,1/1/2000,SAT,99.90,18.20,18.68,228.44,241.05,0.00326
21:43:10,1/1/2000,SAT,99.90,18.20,18.68,228.39,241.05,0.00301
21:43:10,1/1/2000,SAT,99.90,18.20,18.68,228.37,241.01,0.00309
21:43:10,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.12,0.00355
21:43:11,1/1/2000,SAT,99.90,18.20,18.68,228.54,240.98,0.00391
21:43:11,1/1/2000,SAT,99.90,18.20,18.68,228.38,240.90,0.00345
21:43:11,1/1/2000,SAT,99.90,18.20,18.68,228.40,240.93,0.00345
21:43:11,1/1/2000,SAT,99.90,18.20,18.68,228.29,240.85,0.00317
21:43:12,1/1/2000,SAT,99.90,18.20,18.68,228.40,240.95,0.00340
21:43:12,1/1/2000,SAT,99.90,18.20,18.68,228.31,240.84,0.00332
21:43:12,1/1/2000,SAT,99.90,18.20,18.68,228.30,240.79,0.00341
21:43:12,1/1/2000,SAT,99.90,18.20,18.68,228.21,240.83,0.00292
21:43:13,1/1/2000,SAT,99.90,18.20,18.68,228.29,240.90,0.00305
21:43:13,1/1/2000,SAT,99.90,18.20,18.68,228.26,240.83,0.00312
21:43:13,1/1/2000,SAT,99.90,18.20,18.68,228.12,240.81,0.00257
21:43:13,1/1/2000,SAT,99.90,18.20,18.68,228.12,240.93,0.00217
21:43:14,1/1/2000,SAT,99.90,18.20,18.68,228.15,240.99,0.00212
21:43:14,1/1/2000,SAT,99.90,18.20,18.68,228.11,240.93,0.00217
21:43:14,1/1/2000,SAT,99.90,18.20,18.68,227.94,240.84,0.00164
21:43:14,1/1/2000,SAT,99.90,18.20,18.68,227.99,240.91,0.00165
21:43:15,1/1/2000,SAT,99.90,18.20,18.68,228.07,241.01,0.00171
21:43:15,1/1/2000,SAT,99.90,18.20,18.68,228.27,241.10,0.00234
21:43:15,1/1/2000,SAT,99.90,18.20,18.68,228.25,241.08,0.00232
21:43:15,1/1/2000,SAT,99.90,18.20,18.68,228.16,240.99,0.00218
21:43:16,1/1/2000,SAT,99.90,18.20,18.68,228.29,241.01,0.00269
21:43:16,1/1/2000,SAT,99.90,18.20,18.68,228.50,241.06,0.00348
21:43:16,1/1/2000,SAT,99.90,18.20,18.68,228.50,241.01,0.00363
21:43:16,1/1/2000,SAT,99.90,18.20,18.68,228.63,241.14,0.00384
21:43:17,1/1/2000,SAT,99.90,18.20,18.68,228.77,241.23,0.00418
21:43:17,1/1/2000,SAT,99.90,18.20,18.68,228.72,241.21,0.00400
21:43:17,1/1/2000,SAT,99.90,18.20,18.68,228.73,241.13,0.00429
21:43:17,1/1/2000,SAT,99.90,18.20,18.68,228.77,241.10,0.00459
21:43:18,1/1/2000,SAT,99.90,18.20,18.68,228.60,241.01,0.00412
21:43:18,1/1/2000,SAT,99.90,18.20,18.68,228.53,240.96,0.00393
21:43:18,1/1/2000,SAT,99.90,18.20,18.68,228.41,240.90,0.00360
21:43:18,1/1/2000,SAT,99.90,18.20,18.68,228.24,240.76,0.00323
21:43:19,1/1/2000,SAT,99.90,18.20,18.68,228.24,240.70,0.00345
21:43:19,1/1/2000,SAT,99.90,18.20,18.68,228.24,240.74,0.00333
21:43:19,1/1/2000,SAT,99.90,18.20,18.68,228.17,240.69,0.00316
21:43:19,1/1/2000,SAT,99.90,18.20,18.68,228.06,240.62,0.00288
21:43:20,1/1/2000,SAT,99.90,18.20,18.68,228.14,240.67,0.00307
21:43:20,1/1/2000,SAT,99.90,18.20,18.68,228.03,240.59,0.00282
21:43:20,1/1/2000,SAT,99.90,18.20,18.68,228.21,240.65,0.00345
21:43:20,1/1/2000,SAT,99.90,18.20,18.68,228.35,240.78,0.00371
21:43:21,1/1/2000,SAT,99.90,18.20,18.68,228.55,240.90,0.00421
21:43:21,1/1/2000,SAT,99.90,18.20,18.68,228.49,240.86,0.00406
21:43:21,1/1/2000,SAT,99.90,18.20,18.68,228.61,240.99,0.00421
21:43:21,1/1/2000,SAT,99.90,18.20,18.68,228.62,240.95,0.00437
21:43:22,1/1/2000,SAT,99.90,18.20,18.68,228.63,241.02,0.00419
21:43:22,1/1/2000,SAT,99.90,18.20,18.68,228.76,241.11,0.00453
21:43:22,1/1/2000,SAT,99.90,18.20,18.68,228.74,241.11,0.00442
21:43:22,1/1/2000,SAT,99.90,18.20,18.68,228.65,241.05,0.00420
21:43:23,1/1/2000,SAT,99.90,18.20,18.68,228.63,240.99,0.00426
21:43:23,1/1/2000,SAT,99.90,18.20,18.68,228.58,240.98,0.00409
21:43:23,1/1/2000,SAT,99.90,18.20,18.68,228.38,240.91,0.00341
21:43:23,1/1/2000,SAT,99.90,18.20,18.68,228.39,240.97,0.00327
21:43:24,1/1/2000,SAT,99.90,18.20,18.68,228.25,240.90,0.00283
21:43:24,1/1/2000,SAT,99.90,18.20,18.68,228.17,240.86,0.00265
21:43:24,1/1/2000,SAT,99.90,18.20,18.68,228.07,240.76,0.00245
21:43:24,1/1/2000,SAT,99.90,18.20,18.68,228.15,240.81,0.00271
21:43:25,1/1/2000,SAT,99.90,18.20,18.68,228.02,240.65,0.00260
21:43:25,1/1/2000,SAT,99.90,18.20,18.68,228.08,240.65,0.00286
21:43:25,1/1/2000,SAT,99.90,18.20,18.68,228.00,240.64,0.00255
21:43:25,1/1/2000,SAT,99.90,18.20,18.68,227.90,240.60,0.00217
21:43:26,1/1/2000,SAT,99.90,18.20,18.68,228.06,240.61,0.00290
21:43:26,1/1/2000,SAT,99.90,18.20,18.68,228.16,240.66,0.00317
21:43:26,1/1/2000,SAT,99.90,18.20,18.68,228.18,240.63,0.00338
21:43:26,1/1/2000,SAT,99.90,18.20,18.68,228.34,240.68,0.00393
21:43:27,1/1/2000,SAT,99.90,18.20,18.68,228.35,240.68,0.00399
21:43:27,1/1/2000,SAT,99.90,18.20,18.68,228.22,240.56,0.00375
21:43:27,1/1/2000,SAT,99.90,18.20,18.68,228.32,240.65,0.00393
21:43:27,1/1/2000,SAT,99.90,18.20,18.68,228.28,240.66,0.00376
21:43:28,1/1/2000,SAT,99.90,18.20,18.68,228.24,240.70,0.00344
21:43:28,1/1/2000,SAT,99.90,18.20,18.68,228.22,240.62,0.00359
21:43:28,1/1/2000,SAT,99.90,18.20,18.68,228.14,240.65,0.00311
21:43:28,1/1/2000,SAT,99.90,18.20,18.68,228.13,240.57,0.00334
21:43:29,1/1/2000,SAT,99.90,18.20,18.68,228.11,240.61,0.00313
21:43:29,1/1/2000,SAT,99.90,18.20,18.68,227.96,240.60,0.00248
21:43:29,1/1/2000,SAT,99.90,18.20,18.68,228.01,240.64,0.00256
21:43:29,1/1/2000,SAT,99.90,18.20,18.68,227.98,240.67,0.00237
21:43:30,1/1/2000,SAT,99.90,18.20,18.68,227.95,240.68,0.00218
21:43:30,1/1/2000,SAT,99.90,18.20,18.68,228.01,240.78,0.00215
21:43:30,1/1/2000,SAT,99.90,18.20,18.68,228.10,240.85,0.00232
21:43:30,1/1/2000,SAT,99.90,18.20,18.68,228.16,240.98,0.00220
21:43:31,1/1/2000,SAT,99.90,18.20,18.68,228.19,240.99,0.00233
21:43:31,1/1/2000,SAT,99.90,18.20,18.68,228.27,241.03,0.00259
21:43:31,1/1/2000,SAT,99.90,18.20,18.68,228.38,241.03,0.00305
21:43:31,1/1/2000,SAT,99.90,18.20,18.68,228.36,241.00,0.00307
21:43:32,1/1/2000,SAT,99.90,18.20,18.68,228.32,240.95,0.00303
21:43:32,1/1/2000,SAT,99.90,18.20,18.68,228.36,240.99,0.00311
21:43:32,1/1/2000,SAT,99.90,18.20,18.68,228.25,240.82,0.00311
21:43:32,1/1/2000,SAT,99.90,18.20,18.68,228.25,240.81,0.00312
21:43:33,1/1/2000,SAT,99.90,18.20,18.68,228.32,240.72,0.00374
21:43:33,1/1/2000,SAT,99.90,18.20,18.68,228.34,240.67,0.00396
21:43:33,1/1/2000,SAT,99.90,18.20,18.68,228.32,240.60,0.00409
21:43:33,1/1/2000,SAT,99.90,18.20,18.68,228.23,240.62,0.00364
21:43:34,1/1/2000,SAT,99.90,18.20,18.68,228.13,240.63,0.00314
21:43:34,1/1/2000,SAT,99.90,18.20,18.68,228.14,240.70,0.00300
21:43:34,1/1/2000,SAT,99.90,18.20,18.68,228.25,240.79,0.00320
21:43:34,1/1/2000,SAT,99.90,18.20,18.68,228.23,240.76,0.00320
21:43:35,1/1/2000,SAT,99.90,18.20,18.68,228.38,240.90,0.00344
21:43:35,1/1/2000,SAT,99.90,18.20,18.68,228.31,240.89,0.00314
21:43:35,1/1/2000,SAT,99.90,18.20,18.68,228.23,240.94,0.00264
21:43:35,1/1/2000,SAT,99.90,18.20,18.68,228.19,240.92,0.00254
21:43:36,1/1/2000,SAT,99.90,18.20,18.68,228.07,240.89,0.00209
21:43:36,1/1/2000,SAT,99.90,18.20,18.68,227.92,240.76,0.00180
21:43:36,1/1/2000,SAT,99.90,18.20,18.68,227.95,240.73,0.00202
21:43:36,1/1/2000,SAT,99.90,18.20,18.68,227.94,240.70,0.00205
21:43:37,1/1/2000,SAT,99.90,18.20,18.68,227.91,240.66,0.00207
21:43:37,1/1/2000,SAT,99.90,18.20,18.68,227.90,240.64,0.00208
21:43:37,1/1/2000,SAT,99.90,18.20,18.68,227.84,240.67,0.00173
21:43:37,1/1/2000,SAT,99.90,18.20,18.68,227.83,240.61,0.00188
21:43:38,1/1/2000,SAT,99.90,18.20,18.68,227.85,240.58,0.00205
21:43:38,1/1/2000,SAT,99.90,18.20,18.68,227.85,240.62,0.00194
21:43:38,1/1/2000,SAT,99.90,18.20,18.68,227.82,240.64,0.00175
21:43:38,1/1/2000,SAT,99.90,18.20,18.68,227.98,240.75,0.00213
21:43:39,1/1/2000,SAT,99.90,18.20,18.68,228.03,240.84,0.00206
21:43:39,1/1/2000,SAT,99.90,18.20,18.68,228.10,240.78,0.00253
21:43:39,1/1/2000,SAT,99.90,18.20,18.68,228.08,240.82,0.00237
21:43:39,1/1/2000,SAT,99.90,18.20,18.68,228.11,240.84,0.00244
21:43:40,1/1/2000,SAT,99.90,18.20,18.68,228.14,240.84,0.00255
21:43:40,1/1/2000,SAT,99.90,18.20,18.68,228.26,240.95,0.00273
21:43:40,1/1/2000,SAT,99.90,18.20,18.68,228.28,240.94,0.00286
21:43:40,1/1/2000,SAT,99.90,18.20,18.68,228.43,241.02,0.00328
21:43:41,1/1/2000,SAT,99.90,18.20,18.68,228.55,241.04,0.00381
21:43:41,1/1/2000,SAT,99.90,18.20,18.68,228.48,240.94,0.00376
21:43:41,1/1/2000,SAT,99.90,18.20,18.68,228.47,240.89,0.00390
21:43:41,1/1/2000,SAT,99.90,18.20,18.68,228.49,240.93,0.00383
21:43:42,1/1/2000,SAT,99.90,18.20,18.68,228.38,240.83,0.00365
21:43:42,1/1/2000,SAT,99.90,18.20,18.68,228.40,240.77,0.00395
21:43:42,1/1/2000,SAT,99.90,18.20,18.68,228.42,240.78,0.00398
21:43:42,1/1/2000,SAT,99.90,18.20,18.68,228.43,240.73,0.00417
21:43:43,1/1/2000,SAT,99.90,18.20,18.68,228.39,240.74,0.00399
