Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V
0:2:34,1/1/2000,SAT,77.30,22.50,22.82,227.63,239.02,0.00382
0:2:34,1/1/2000,SAT,77.30,22.50,22.82,227.54,238.99,0.00347
0:2:34,1/1/2000,SAT,77.30,22.50,22.82,227.68,239.11,0.00396
0:2:35,1/1/2000,SAT,77.30,22.50,22.82,227.69,239.19,0.00393
0:2:35,1/1/2000,SAT,77.30,22.50,22.82,227.75,239.30,0.00406
0:2:35,1/1/2000,SAT,77.30,22.50,22.82,227.70,239.21,0.00395
0:2:35,1/1/2000,SAT,77.30,22.50,22.82,227.75,239.22,0.00415
0:2:36,1/1/2000,SAT,77.30,22.50,22.82,227.74,239.17,0.00418
0:2:36,1/1/2000,SAT,77.30,22.50,22.82,227.57,238.94,0.00366
0:2:36,1/1/2000,SAT,77.30,22.50,22.82,227.46,238.87,0.00323
0:2:36,1/1/2000,SAT,77.30,22.50,22.82,227.37,238.85,0.00286
0:2:37,1/1/2000,SAT,77.30,22.50,22.82,227.33,238.91,0.00259
0:2:37,1/1/2000,SAT,77.40,22.50,22.83,227.20,238.82,0.00213
0:2:37,1/1/2000,SAT,77.40,22.50,22.83,227.16,238.84,0.00192
0:2:37,1/1/2000,SAT,77.40,22.50,22.83,226.93,238.66,0.00107
0:2:38,1/1/2000,SAT,77.40,22.50,22.83,227.05,238.70,0.00158
0:2:38,1/1/2000,SAT,77.40,22.50,22.83,227.01,238.72,0.00137
0:2:38,1/1/2000,SAT,77.40,22.50,22.83,226.93,238.68,0.00104
0:2:38,1/1/2000,SAT,77.40,22.50,22.83,227.00,238.77,0.00129
0:2:39,1/1/2000,SAT,77.40,22.50,22.83,227.16,238.85,0.00189
0:2:39,1/1/2000,SAT,77.40,22.50,22.83,227.22,238.85,0.00216
0:2:39,1/1/2000,SAT,77.40,22.50,22.83,227.27,238.89,0.00234
0:2:39,1/1/2000,SAT,77.40,22.50,22.83,227.29,238.85,0.00248
0:2:40,1/1/2000,SAT,77.40,22.50,22.83,227.39,238.80,0.00300
0:2:40,1/1/2000,SAT,77.40,22.50,22.83,227.83,239.03,0.00474
0:2:40,1/1/2000,SAT,77.40,22.50,22.83,227.89,239.21,0.00481
0:2:40,1/1/2000,SAT,77.40,22.50,22.83,227.83,239.11,0.00466
0:2:41,1/1/2000,SAT,77.40,22.50,22.83,227.77,239.04,0.00446
0:2:41,1/1/2000,SAT,77.40,22.50,22.83,227.76,238.98,0.00448
0:2:41,1/1/2000,SAT,77.40,22.50,22.83,227.67,239.00,0.00404
0:2:41,1/1/2000,SAT,77.40,22.50,22.83,227.75,239.17,0.00420
0:2:42,1/1/2000,SAT,77.40,22.50,22.83,227.74,239.15,0.00417
0:2:42,1/1/2000,SAT,77.40,22.50,22.83,227.65,239.22,0.00373
0:2:42,1/1/2000,SAT,77.40,22.50,22.83,227.65,239.28,0.00365
0:2:42,1/1/2000,SAT,77.40,22.50,22.83,227.37,239.22,0.00247
0:2:43,1/1/2000,SAT,77.40,22.50,22.83,227.35,239.09,0.00251
0:2:43,1/1/2000,SAT,77.40,22.50,22.83,227.47,239.19,0.00295
0:2:43,1/1/2000,SAT,77.40,22.50,22.83,227.55,239.38,0.00312
0:2:43,1/1/2000,SAT,77.40,22.50,22.83,227.46,239.39,0.00268
0:2:44,1/1/2000,SAT,77.40,22.50,22.83,227.51,239.39,0.00290
0:2:44,1/1/2000,SAT,77.40,22.50,22.83,227.49,239.33,0.00290
0:2:44,1/1/2000,SAT,77.40,22.50,22.83,227.48,239.28,0.00290
0:2:44,1/1/2000,SAT,77.40,22.50,22.83,227.53,239.32,0.00307
0:2:45,1/1/2000,SAT,77.40,22.50,22.83,227.50,239.21,0.00306
0:2:45,1/1/2000,SAT,77.40,22.50,22.83,227.52,239.17,0.00319
0:2:45,1/1/2000,SAT,77.40,22.50,22.83,227.61,239.22,0.00355
0:2:45,1/1/2000,SAT,77.40,22.50,22.83,227.60,239.25,0.00347
0:2:46,1/1/2000,SAT,77.40,22.50,22.83,227.50,239.11,0.00316
0:2:46,1/1/2000,SAT,77.40,22.50,22.83,227.57,239.10,0.00350
0:2:46,1/1/2000,SAT,77.40,22.50,22.83,227.56,239.03,0.00353
0:2:46,1/1/2000,SAT,77.40,22.50,22.83,227.39,238.93,0.00286
0:2:47,1/1/2000,SAT,77.40,22.50,22.83,227.40,238.94,0.00289
0:2:47,1/1/2000,SAT,77.40,22.50,22.83,227.56,239.04,0.00351
0:2:47,1/1/2000,SAT,77.40,22.50,22.83,227.46,239.07,0.00301
0:2:47,1/1/2000,SAT,77.40,22.50,22.83,227.55,239.22,0.00325
0:2:48,1/1/2000,SAT,77.40,22.50,22.83,227.30,239.10,0.00227
0:2:48,1/1/2000,SAT,77.40,22.50,22.83,227.37,239.15,0.00253
0:2:48,1/1/2000,SAT,77.40,22.50,22.83,227.45,239.12,0.00291
0:2:48,1/1/2000,SAT,77.40,22.50,22.83,227.56,239.18,0.00334
0:2:49,1/1/2000,SAT,77.40,22.50,22.83,227.63,239.26,0.00357
0:2:49,1/1/2000,SAT,77.40,22.50,22.83,227.73,239.39,0.00389
0:2:49,1/1/2000,SAT,77.40,22.50,22.83,227.69,239.34,0.00378
0:2:49,1/1/2000,SAT,77.40,22.50,22.83,227.55,239.17,0.00333
0:2:50,1/1/2000,SAT,77.40,22.50,22.83,227.68,239.27,0.00380
0:2:50,1/1/2000,SAT,77.40,22.50,22.83,227.68,239.17,0.00389
0:2:50,1/1/2000,SAT,77.40,22.50,22.83,227.62,239.08,0.00373
0:2:50,1/1/2000,SAT,77.40,22.50,22.83,227.52,239.13,0.00321
0:2:51,1/1/2000,SAT,77.40,22.50,22.83,227.63,239.32,0.00353
0:2:51,1/1/2000,SAT,77.40,22.50,22.83,227.47,239.27,0.00287
0:2:51,1/1/2000,SAT,77.40,22.50,22.83,227.44,239.22,0.00280
0:2:51,1/1/2000,SAT,77.40,22.50,22.83,227.38,239.10,0.00265
0:2:52,1/1/2000,SAT,77.40,22.50,22.83,227.59,239.29,0.00337
0:2:52,1/1/2000,SAT,77.40,22.50,22.83,227.61,239.37,0.00337
0:2:52,1/1/2000,SAT,77.40,22.50,22.83,227.39,239.19,0.00257
0:2:52,1/1/2000,SAT,77.40,22.50,22.83,227.31,239.09,0.00232
0:2:53,1/1/2000,SAT,77.40,22.50,22.83,227.53,239.20,0.00321
0:2:53,1/1/2000,SAT,77.30,22.50,22.82,227.55,239.02,0.00348
0:2:53,1/1/2000,SAT,77.30,22.50,22.82,227.57,239.03,0.00355
0:2:53,1/1/2000,SAT,77.30,22.50,22.82,227.67,239.11,0.00391
0:2:54,1/1/2000,SAT,77.30,22.50,22.82,227.73,239.19,0.00411
0:2:54,1/1/2000,SAT,77.30,22.50,22.82,227.82,239.23,0.00446
0:2:54,1/1/2000,SAT,77.30,22.50,22.82,227.63,239.09,0.00375
0:2:54,1/1/2000,SAT,77.30,22.50,22.82,227.73,239.13,0.00418
0:2:55,1/1/2000,SAT,77.30,22.50,22.82,227.94,239.30,0.00493
0:2:55,1/1/2000,SAT,77.30,22.50,22.82,227.96,239.28,0.00503
0:2:55,1/1/2000,SAT,77.30,22.50,22.82,228.03,239.39,0.00524
0:2:55,1/1/2000,SAT,77.30,22.50,22.82,228.05,239.38,0.00533
0:2:56,1/1/2000,SAT,77.30,22.50,22.82,227.97,239.30,0.00506
0:2:56,1/1/2000,SAT,77.30,22.50,22.82,227.92,239.27,0.00488
0:2:56,1/1/2000,SAT,77.30,22.50,22.82,227.74,239.18,0.00416
0:2:56,1/1/2000,SAT,77.30,22.50,22.82,227.76,239.21,0.00423
0:2:57,1/1/2000,SAT,77.30,22.50,22.82,227.98,239.41,0.00500
0:2:57,1/1/2000,SAT,77.30,22.50,22.82,227.71,239.27,0.00393
0:2:57,1/1/2000,SAT,77.30,22.50,22.82,227.74,239.22,0.00411
0:2:57,1/1/2000,SAT,77.30,22.50,22.82,227.65,239.15,0.00377
0:2:58,1/1/2000,SAT,77.30,22.50,22.82,227.44,239.10,0.00289
0:2:58,1/1/2000,SAT,77.30,22.50,22.82,227.28,239.11,0.00216
0:2:58,1/1/2000,SAT,77.30,22.50,22.82,227.17,239.09,0.00169
0:2:58,1/1/2000,SAT,77.30,22.50,22.82,227.15,239.02,0.00167
0:2:59,1/1/2000,SAT,77.30,22.50,22.82,227.11,238.91,0.00160
0:2:59,1/1/2000,SAT,77.30,22.50,22.82,227.04,238.76,0.00144
0:2:59,1/1/2000,SAT,77.30,22.50,22.82,226.86,238.62,0.00080
0:2:59,1/1/2000,SAT,77.30,22.50,22.82,226.95,238.70,0.00112
0:3:0,1/1/2000,SAT,77.30,22.50,22.82,226.89,238.74,0.00082
0:3:0,1/1/2000,SAT,77.30,22.50,22.82,226.89,238.87,0.00068
0:3:0,1/1/2000,SAT,77.30,22.50,22.82,226.99,238.82,0.00118
0:3:0,1/1/2000,SAT,77.30,22.50,22.82,227.00,238.78,0.00126
0:3:1,1/1/2000,SAT,77.30,22.50,22.82,226.90,238.73,0.00086
0:3:1,1/1/2000,SAT,77.40,22.50,22.83,226.86,238.79,0.00063
0:3:1,1/1/2000,SAT,77.40,22.50,22.83,227.05,238.90,0.00135
0:3:1,1/1/2000,SAT,77.40,22.50,22.83,227.06,238.97,0.00131
0:3:2,1/1/2000,SAT,77.40,22.50,22.83,227.16,238.97,0.00177
0:3:2,1/1/2000,SAT,77.40,22.50,22.83,227.20,238.83,0.00211
0:3:2,1/1/2000,SAT,77.40,22.50,22.83,227.16,238.81,0.00194
0:3:2,1/1/2000,SAT,77.40,22.50,22.83,227.21,238.72,0.00228
0:3:3,1/1/2000,SAT,77.40,22.50,22.83,227.23,238.85,0.00223
0:3:3,1/1/2000,SAT,77.40,22.50,22.83,227.32,238.95,0.00250
0:3:3,1/1/2000,SAT,77.40,22.50,22.83,227.64,239.16,0.00375
0:3:3,1/1/2000,SAT,77.40,22.50,22.83,227.86,239.25,0.00465
0:3:4,1/1/2000,SAT,77.40,22.50,22.83,227.85,239.25,0.00460
0:3:4,1/1/2000,SAT,77.40,22.50,22.83,227.84,239.21,0.00457
0:3:4,1/1/2000,SAT,77.40,22.50,22.83,227.74,239.25,0.00411
0:3:4,1/1/2000,SAT,77.40,22.50,22.83,227.62,239.26,0.00353
0:3:5,1/1/2000,SAT,77.40,22.50,22.83,227.50,239.06,0.00320
0:3:5,1/1/2000,SAT,77.40,22.50,22.83,227.55,239.15,0.00334
0:3:5,1/1/2000,SAT,77.40,22.50,22.83,227.50,239.00,0.00330
0:3:5,1/1/2000,SAT,77.40,22.50,22.83,227.50,239.04,0.00324
0:3:6,1/1/2000,SAT,77.40,22.50,22.83,227.45,238.98,0.00305
0:3:6,1/1/2000,SAT,77.40,22.50,22.83,227.25,238.89,0.00226
0:3:6,1/1/2000,SAT,77.40,22.50,22.83,227.22,238.92,0.00209
0:3:6,1/1/2000,SAT,77.40,22.50,22.83,227.18,238.95,0.00188
0:3:7,1/1/2000,SAT,77.40,22.50,22.83,227.17,238.90,0.00191
0:3:7,1/1/2000,SAT,77.40,22.50,22.83,227.25,239.04,0.00213
0:3:7,1/1/2000,SAT,77.40,22.50,22.83,227.37,239.13,0.00256
0:3:7,1/1/2000,SAT,77.40,22.50,22.83,227.35,239.19,0.00239
0:3:8,1/1/2000,SAT,77.40,22.50,22.83,227.33,239.22,0.00228
0:3:8,1/1/2000,SAT,77.40,22.50,22.83,227.47,239.24,0.00290
0:3:8,1/1/2000,SAT,77.40,22.50,22.83,227.42,239.10,0.00282
0:3:8,1/1/2000,SAT,77.40,22.50,22.83,227.55,239.16,0.00334
0:3:9,1/1/2000,SAT,77.40,22.50,22.83,227.62,239.13,0.00366
0:3:9,1/1/2000,SAT,77.40,22.50,22.83,227.69,239.21,0.00392
0:3:9,1/1/2000,SAT,77.40,22.50,22.83,227.73,239.23,0.00405
0:3:9,1/1/2000,SAT,77.40,22.50,22.83,227.70,239.08,0.00410
0:3:10,1/1/2000,SAT,77.40,22.50,22.83,227.80,239.16,0.00445
0:3:10,1/1/2000,SAT,77.40,22.50,22.83,227.82,239.09,0.00460
0:3:10,1/1/2000,SAT,77.40,22.50,22.83,227.88,239.16,0.00479
0:3:10,1/1/2000,SAT,77.40,22.50,22.83,227.85,239.17,0.00467
0:3:11,1/1/2000,SAT,77.40,22.50,22.83,227.92,239.28,0.00488
0:3:11,1/1/2000,SAT,77.40,22.50,22.83,227.81,239.28,0.00439
0:3:11,1/1/2000,SAT,77.40,22.50,22.83,227.88,239.38,0.00459
0:3:11,1/1/2000,SAT,77.40,22.50,22.83,227.87,239.39,0.00452
0:3:12,1/1/2000,SAT,77.40,22.50,22.83,227.86,239.36,0.00452
0:3:12,1/1/2000,SAT,77.40,22.50,22.83,227.86,239.46,0.00441
0:3:12,1/1/2000,SAT,77.40,22.50,22.83,227.90,239.46,0.00459
0:3:12,1/1/2000,SAT,77.40,22.50,22.83,227.79,239.47,0.00408
0:3:13,1/1/2000,SAT,77.40,22.50,22.83,227.80,239.37,0.00425
0:3:13,1/1/2000,SAT,77.30,22.50,22.82,227.77,239.31,0.00418
0:3:13,1/1/2000,SAT,77.30,22.50,22.82,227.75,239.32,0.00407
0:3:13,1/1/2000,SAT,77.30,22.50,22.82,227.82,239.30,0.00438
0:3:14,1/1/2000,SAT,77.30,22.50,22.82,227.65,239.20,0.00376
0:3:14,1/1/2000,SAT,77.30,22.50,22.82,227.65,239.19,0.00377
0:3:14,1/1/2000,SAT,77.30,22.50,22.82,227.63,239.20,0.00364
0:3:14,1/1/2000,SAT,77.30,22.50,22.82,227.69,239.25,0.00385
0:3:15,1/1/2000,SAT,77.30,22.50,22.82,227.46,239.22,0.00287
0:3:15,1/1/2000,SAT,77.30,22.50,22.82,227.38,239.11,0.00263
0:3:15,1/1/2000,SAT,77.30,22.50,22.82,227.33,239.22,0.00230
0:3:15,1/1/2000,SAT,77.30,22.50,22.82,227.38,239.14,0.00261
0:3:16,1/1/2000,SAT,77.30,22.50,22.82,227.35,239.05,0.00254
0:3:16,1/1/2000,SAT,77.30,22.50,22.82,227.38,239.09,0.00262
0:3:16,1/1/2000,SAT,77.30,22.50,22.82,227.45,239.18,0.00289
0:3:16,1/1/2000,SAT,77.30,22.50,22.82,227.39,239.14,0.00263
0:3:17,1/1/2000,SAT,77.30,22.50,22.82,227.32,239.13,0.00234
0:3:17,1/1/2000,SAT,77.30,22.50,22.82,227.33,239.05,0.00247
0:3:17,1/1/2000,SAT,77.30,22.50,22.82,227.50,238.99,0.00326
0:3:17,1/1/2000,SAT,77.30,22.50,22.82,227.70,239.09,0.00408
0:3:18,1/1/2000,SAT,77.30,22.50,22.82,227.75,239.12,0.00428
0:3:18,1/1/2000,SAT,77.30,22.50,22.82,227.67,239.16,0.00388
0:3:18,1/1/2000,SAT,77.30,22.50,22.82,227.59,239.11,0.00355
0:3:18,1/1/2000,SAT,77.30,22.50,22.82,227.62,239.20,0.00359
0:3:19,1/1/2000,SAT,77.30,22.50,22.82,227.57,239.01,0.00359
0:3:19,1/1/2000,SAT,77.30,22.50,22.82,227.60,238.98,0.00376
0:3:19,1/1/2000,SAT,77.30,22.50,22.82,227.64,238.89,0.00402
0:3:19,1/1/2000,SAT,77.30,22.50,22.82,227.70,239.06,0.00410
0:3:20,1/1/2000,SAT,77.30,22.50,22.82,227.61,239.18,0.00360
0:3:20,1/1/2000,SAT,77.30,22.50,22.82,227.53,239.14,0.00328
0:3:20,1/1/2000,SAT,77.30,22.50,22.82,227.58,239.12,0.00350
0:3:20,1/1/2000,SAT,77.30,22.50,22.82,227.40,239.08,0.00275
0:3:21,1/1/2000,SAT,77.30,22.50,22.82,227.47,239.14,0.00301
0:3:21,1/1/2000,SAT,77.30,22.50,22.82,227.45,239.01,0.00306
0:3:21,1/1/2000,SAT,77.30,22.50,22.82,227.44,239.13,0.00289
0:3:21,1/1/2000,SAT,77.30,22.50,22.82,227.48,239.24,0.00295
0:3:22,1/1/2000,SAT,77.30,22.50,22.82,227.61,239.40,0.00334
0:3:22,1/1/2000,SAT,77.30,22.50,22.82,227.57,239.35,0.00322
0:3:22,1/1/2000,SAT,77.30,22.50,22.82,227.56,239.32,0.00323
0:3:22,1/1/2000,SAT,77.30,22.50,22.82,227.57,239.35,0.00321
0:3:23,1/1/2000,SAT,77.30,22.50,22.82,227.44,239.25,0.00274
0:3:23,1/1/2000,SAT,77.30,22.50,22.82,227.56,239.32,0.00320
0:3:23,1/1/2000,SAT,77.30,22.50,22.82,227.49,239.24,0.00297
0:3:23,1/1/2000,SAT,77.30,22.50,22.82,227.45,239.23,0.00279
0:3:24,1/1/2000,SAT,77.30,22.50,22.82,227.33,239.13,0.00239
0:3:24,1/1/2000,SAT,77.30,22.50,22.82,227.32,239.01,0.00246
0:3:24,1/1/2000,SAT,77.30,22.50,22.82,227.17,238.93,0.00185
0:3:24,1/1/2000,SAT,77.30,22.50,22.82,227.04,238.72,0.00149
0:3:25,1/1/2000,SAT,77.30,22.50,22.82,226.98,238.57,0.00140
0:3:25,1/1/2000,SAT,77.30,22.50,22.82,227.09,238.62,0.00181
0:3:25,1/1/2000,SAT,77.30,22.50,22.82,227.17,238.76,0.00203
0:3:25,1/1/2000,SAT,77.30,22.50,22.82,227.17,238.71,0.00210
0:3:26,1/1/2000,SAT,77.30,22.50,22.82,227.32,238.92,0.00253
0:3:26,1/1/2000,SAT,77.30,22.50,22.82,227.30,238.88,0.00251
0:3:26,1/1/2000,SAT,77.30,22.50,22.82,227.42,238.99,0.00292
0:3:26,1/1/2000,SAT,77.30,22.50,22.82,227.39,239.01,0.00275
0:3:27,1/1/2000,SAT,77.30,22.50,22.82,227.48,239.03,0.00313
0:3:27,1/1/2000,SAT,77.30,22.50,22.82,227.66,239.25,0.00373
0:3:27,1/1/2000,SAT,77.30,22.50,22.82,227.68,239.36,0.00368
0:3:27,1/1/2000,SAT,77.30,22.50,22.82,227.63,239.39,0.00343
0:3:28,1/1/2000,SAT,77.30,22.50,22.82,227.69,239.36,0.00377
0:3:28,1/1/2000,SAT,77.30,22.50,22.82,227.77,239.44,0.00405
0:3:28,1/1/2000,SAT,77.30,22.50,22.82,227.73,239.35,0.00396
0:3:28,1/1/2000,SAT,77.30,22.50,22.82,227.79,239.37,0.00421
0:3:29,1/1/2000,SAT,77.30,22.50,22.82,227.78,239.43,0.00408
0:3:29,1/1/2000,SAT,77.20,22.50,22.82,227.78,239.38,0.00414
0:3:29,1/1/2000,SAT,77.20,22.50,22.82,227.81,239.31,0.00432
0:3:29,1/1/2000,SAT,77.20,22.50,22.82,227.77,239.34,0.00416
0:3:30,1/1/2000,SAT,77.20,22.50,22.82,227.86,239.37,0.00452
0:3:30,1/1/2000,SAT,77.20,22.50,22.82,227.89,239.31,0.00469
0:3:30,1/1/2000,SAT,77.20,22.50,22.82,227.78,239.29,0.00421
0:3:30,1/1/2000,SAT,77.20,22.50,22.82,227.72,239.24,0.00402
0:3:31,1/1/2000,SAT,77.20,22.50,22.82,227.68,239.28,0.00379
0:3:31,1/1/2000,SAT,77.20,22.50,22.82,227.69,239.32,0.00378
0:3:31,1/1/2000,SAT,77.20,22.50,22.82,227.68,239.28,0.00377
0:3:32,1/1/2000,SAT,77.20,22.50,22.82,227.78,239.39,0.00415
0:3:32,1/1/2000,SAT,77.20,22.50,22.82,227.80,239.54,0.00406
0:3:32,1/1/2000,SAT,77.20,22.50,22.82,227.66,239.46,0.00351
0:3:32,1/1/2000,SAT,77.20,22.50,22.82,227.66,239.53,0.00344
0:3:32,1/1/2000,SAT,77.20,22.50,22.82,227.67,239.57,0.00345
0:3:33,1/1/2000,SAT,77.20,22.50,22.82,227.65,239.50,0.00345
0:3:33,1/1/2000,SAT,77.20,22.50,22.82,227.68,239.47,0.00358
0:3:33,1/1/2000,SAT,77.20,22.50,22.82,227.83,239.47,0.00427
0:3:33,1/1/2000,SAT,77.20,22.50,22.82,227.75,239.37,0.00404
0:3:34,1/1/2000,SAT,77.20,22.50,22.82,227.77,239.33,0.00413
0:3:34,1/1/2000,SAT,77.20,22.50,22.82,227.77,239.26,0.00421
0:3:34,1/1/2000,SAT,77.20,22.50,22.82,227.86,239.29,0.00459
0:3:34,1/1/2000,SAT,77.20,22.50,22.82,227.96,239.17,0.00515
0:3:35,1/1/2000,SAT,77.20,22.50,22.82,228.05,239.19,0.00557
0:3:35,1/1/2000,SAT,77.20,22.50,22.82,228.05,239.22,0.00552
0:3:35,1/1/2000,SAT,77.20,22.50,22.82,227.96,239.17,0.00518
0:3:35,1/1/2000,SAT,77.20,22.50,22.82,228.00,239.26,0.00524
0:3:36,1/1/2000,SAT,77.20,22.50,22.82,227.88,239.24,0.00475
0:3:36,1/1/2000,SAT,77.20,22.50,22.82,227.88,239.28,0.00469
0:3:36,1/1/2000,SAT,77.20,22.50,22.82,227.98,239.31,0.00512
0:3:36,1/1/2000,SAT,77.20,22.50,22.82,227.94,239.28,0.00494
0:3:37,1/1/2000,SAT,77.20,22.50,22.82,227.77,239.21,0.00427
0:3:37,1/1/2000,SAT,77.20,22.50,22.82,227.88,239.42,0.00454
0:3:37,1/1/2000,SAT,77.20,22.50,22.82,227.92,239.32,0.00481
0:3:37,1/1/2000,SAT,77.20,22.50,22.82,227.89,239.21,0.00480
0:3:38,1/1/2000,SAT,77.20,22.50,22.82,228.04,239.26,0.00544
0:3:38,1/1/2000,SAT,77.20,22.50,22.82,227.99,239.25,0.00520
0:3:38,1/1/2000,SAT,77.20,22.50,22.82,228.05,239.23,0.00548
0:3:38,1/1/2000,SAT,77.20,22.50,22.82,228.04,239.26,0.00543
0:3:39,1/1/2000,SAT,77.20,22.50,22.82,227.93,239.26,0.00495
0:3:39,1/1/2000,SAT,77.20,22.50,22.82,227.82,239.29,0.00441
0:3:39,1/1/2000,SAT,77.20,22.50,22.82,227.85,239.20,0.00466
0:3:39,1/1/2000,SAT,77.20,22.50,22.82,227.72,239.11,0.00416
0:3:40,1/1/2000,SAT,77.20,22.50,22.82,227.50,239.07,0.00320
0:3:40,1/1/2000,SAT,77.20,22.50,22.82,227.48,239.09,0.00307
0:3:40,1/1/2000,SAT,77.20,22.50,22.82,227.39,239.07,0.00269
0:3:40,1/1/2000,SAT,77.20,22.50,22.82,227.26,238.96,0.00222
0:3:41,1/1/2000,SAT,77.20,22.50,22.82,227.18,238.95,0.00191
0:3:41,1/1/2000,SAT,77.10,22.50,22.82,227.15,238.96,0.00174
0:3:41,1/1/2000,SAT,77.10,22.50,22.82,227.08,238.94,0.00145
0:3:41,1/1/2000,SAT,77.10,22.50,22.82,227.10,238.95,0.00152
0:3:42,1/1/2000,SAT,77.10,22.50,22.82,227.04,238.97,0.00126
0:3:42,1/1/2000,SAT,77.10,22.50,22.82,227.12,238.97,0.00161
0:3:42,1/1/2000,SAT,77.10,22.50,22.82,227.20,238.97,0.00195
0:3:42,1/1/2000,SAT,77.10,22.50,22.82,227.33,239.10,0.00239
0:3:43,1/1/2000,SAT,77.10,22.50,22.82,227.42,239.15,0.00278
0:3:43,1/1/2000,SAT,77.10,22.50,22.82,227.63,239.36,0.00350
0:3:43,1/1/2000,SAT,77.10,22.50,22.82,227.69,239.43,0.00367
0:3:43,1/1/2000,SAT,77.10,22.50,22.82,227.77,239.40,0.00405
0:3:44,1/1/2000,SAT,77.10,22.50,22.82,227.86,239.43,0.00446
0:3:44,1/1/2000,SAT,77.10,22.50,22.82,227.90,239.34,0.00471
0:3:44,1/1/2000,SAT,77.10,22.50,22.82,227.89,239.37,0.00466
0:3:44,1/1/2000,SAT,77.10,22.50,22.82,227.91,239.39,0.00472
0:3:45,1/1/2000,SAT,77.10,22.50,22.82,227.94,239.39,0.00483
0:3:45,1/1/2000,SAT,77.10,22.50,22.82,227.95,239.31,0.00496
0:3:45,1/1/2000,SAT,77.10,22.50,22.82,227.97,239.40,0.00496
