Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V
0:1:21,1/1/2000,SAT,99.90,21.30,22.09,227.26,237.75,0.00350
0:1:22,1/1/2000,SAT,99.90,21.30,22.09,227.25,237.92,0.00327
0:1:22,1/1/2000,SAT,99.90,21.30,22.09,227.23,238.00,0.00308
0:1:22,1/1/2000,SAT,99.90,21.30,22.09,227.14,237.93,0.00278
0:1:22,1/1/2000,SAT,99.90,21.30,22.09,227.16,238.04,0.00274
0:1:23,1/1/2000,SAT,99.90,21.30,22.09,227.23,238.24,0.00285
0:1:23,1/1/2000,SAT,99.90,21.30,22.09,227.28,238.28,0.00301
0:1:23,1/1/2000,SAT,99.90,21.30,22.09,227.22,238.45,0.00260
0:1:23,1/1/2000,SAT,99.90,21.30,22.09,227.26,238.47,0.00275
0:1:24,1/1/2000,SAT,99.90,21.30,22.09,227.12,238.85,0.00173
0:1:25,1/1/2000,SAT,99.90,21.30,22.09,227.26,238.92,0.00227
0:1:25,1/1/2000,SAT,99.90,21.30,22.09,227.21,238.67,0.00230
0:1:26,1/1/2000,SAT,99.90,21.30,22.09,227.49,238.40,0.00384
0:1:26,1/1/2000,SAT,99.90,21.30,22.09,227.32,238.74,0.00273
0:1:26,1/1/2000,SAT,99.90,21.30,22.09,227.42,238.80,0.00313
0:1:26,1/1/2000,SAT,99.90,21.30,22.09,227.60,238.82,0.00390
0:1:27,1/1/2000,SAT,99.90,21.30,22.09,227.62,238.82,0.00399
0:1:27,1/1/2000,SAT,99.90,21.30,22.09,227.77,238.80,0.00470
0:1:27,1/1/2000,SAT,99.90,21.30,22.09,227.96,238.72,0.00565
0:1:27,1/1/2000,SAT,99.90,21.30,22.09,227.94,238.61,0.00564
0:1:28,1/1/2000,SAT,99.90,21.30,22.09,228.04,238.93,0.00577
0:1:28,1/1/2000,SAT,99.90,21.30,22.09,227.84,239.08,0.00473
0:1:28,1/1/2000,SAT,99.90,21.30,22.09,227.95,238.99,0.00530
0:1:28,1/1/2000,SAT,99.90,21.30,22.09,227.97,238.84,0.00554
0:1:29,1/1/2000,SAT,99.90,21.30,22.09,227.93,238.86,0.00533
0:1:29,1/1/2000,SAT,99.90,21.30,22.09,228.00,238.79,0.00571
0:1:29,1/1/2000,SAT,99.90,21.30,22.09,228.01,238.73,0.00586
0:1:29,1/1/2000,SAT,99.90,21.30,22.09,228.09,238.63,0.00629
0:1:30,1/1/2000,SAT,99.90,21.30,22.09,228.03,238.59,0.00606
0:1:30,1/1/2000,SAT,99.90,21.30,22.09,228.15,238.70,0.00648
0:1:30,1/1/2000,SAT,99.90,21.30,22.09,227.92,238.66,0.00551
0:1:30,1/1/2000,SAT,99.90,21.30,22.09,228.03,238.62,0.00603
0:1:31,1/1/2000,SAT,99.90,21.30,22.09,228.20,238.73,0.00671
0:1:31,1/1/2000,SAT,99.90,21.30,22.09,228.32,238.78,0.00719
0:1:31,1/1/2000,SAT,99.90,21.30,22.09,228.18,238.72,0.00662
0:1:31,1/1/2000,SAT,99.90,21.30,22.09,228.20,238.55,0.00689
0:1:32,1/1/2000,SAT,99.90,21.30,22.09,228.03,238.62,0.00603
0:1:32,1/1/2000,SAT,99.90,21.30,22.09,228.05,238.62,0.00614
0:1:32,1/1/2000,SAT,99.90,21.30,22.09,228.04,238.58,0.00613
0:1:32,1/1/2000,SAT,99.90,21.30,22.09,228.06,238.33,0.00648
0:1:33,1/1/2000,SAT,99.90,21.30,22.09,228.21,238.40,0.00708
0:1:33,1/1/2000,SAT,99.90,21.30,22.09,228.15,238.26,0.00696
0:1:33,1/1/2000,SAT,99.90,21.30,22.09,227.86,238.18,0.00574
0:1:33,1/1/2000,SAT,99.90,21.30,22.09,227.86,238.10,0.00583
0:1:34,1/1/2000,SAT,99.90,21.30,22.09,227.84,238.20,0.00562
0:1:34,1/1/2000,SAT,99.90,21.30,22.09,227.75,238.24,0.00518
0:1:34,1/1/2000,SAT,99.90,21.30,22.09,227.79,238.31,0.00527
0:1:34,1/1/2000,SAT,99.90,21.30,22.09,227.87,238.39,0.00555
0:1:35,1/1/2000,SAT,99.90,21.30,22.09,227.71,238.43,0.00481
0:1:35,1/1/2000,SAT,99.90,21.30,22.09,227.82,238.61,0.00510
0:1:35,1/1/2000,SAT,99.90,21.30,22.09,227.62,238.60,0.00421
0:1:35,1/1/2000,SAT,99.90,21.30,22.09,227.73,238.78,0.00453
0:1:36,1/1/2000,SAT,99.90,21.30,22.09,227.84,238.76,0.00505
0:1:36,1/1/2000,SAT,99.90,21.30,22.09,228.02,238.80,0.00581
0:1:36,1/1/2000,SAT,99.90,21.30,22.09,228.09,238.81,0.00611
0:1:36,1/1/2000,SAT,99.90,21.30,22.09,228.16,238.60,0.00664
0:1:37,1/1/2000,SAT,99.90,21.30,22.09,228.06,238.58,0.00620
0:1:37,1/1/2000,SAT,99.90,21.30,22.09,227.97,238.45,0.00593
0:1:37,1/1/2000,SAT,99.90,21.30,22.09,228.01,238.50,0.00609
0:1:37,1/1/2000,SAT,99.90,21.30,22.09,227.92,238.32,0.00584
0:1:38,1/1/2000,SAT,99.90,21.30,22.09,227.92,238.40,0.00576
0:1:38,1/1/2000,SAT,99.90,21.30,22.09,227.89,238.22,0.00581
0:1:38,1/1/2000,SAT,99.90,21.30,22.09,227.83,238.31,0.00545
0:1:38,1/1/2000,SAT,99.90,21.30,22.09,227.91,238.34,0.00581
0:1:39,1/1/2000,SAT,99.90,21.30,22.09,227.77,238.31,0.00521
0:1:39,1/1/2000,SAT,99.90,21.30,22.09,227.84,238.47,0.00536
0:1:39,1/1/2000,SAT,99.90,21.30,22.09,227.94,238.55,0.00570
0:1:39,1/1/2000,SAT,99.90,21.30,22.09,227.99,238.56,0.00592
0:1:40,1/1/2000,SAT,99.90,21.30,22.09,227.95,238.59,0.00573
0:1:40,1/1/2000,SAT,99.90,21.30,22.09,228.11,238.64,0.00640
0:1:40,1/1/2000,SAT,99.90,21.30,22.09,228.19,238.65,0.00671
0:1:40,1/1/2000,SAT,99.90,21.30,22.09,228.36,238.65,0.00747
0:1:41,1/1/2000,SAT,99.90,21.30,22.09,228.45,238.68,0.00785
0:1:41,1/1/2000,SAT,99.90,21.30,22.09,228.36,238.49,0.00765
0:1:41,1/1/2000,SAT,99.90,21.30,22.09,228.40,238.58,0.00773
0:1:41,1/1/2000,SAT,99.90,21.30,22.09,228.37,238.50,0.00768
0:1:42,1/1/2000,SAT,99.90,21.30,22.09,228.43,238.45,0.00803
0:1:42,1/1/2000,SAT,99.90,21.30,22.09,228.50,238.49,0.00828
0:1:42,1/1/2000,SAT,99.90,21.30,22.09,228.55,238.46,0.00852
0:1:42,1/1/2000,SAT,99.90,21.30,22.09,228.53,238.42,0.00850
0:1:43,1/1/2000,SAT,99.90,21.30,22.09,228.40,238.36,0.00796
0:1:43,1/1/2000,SAT,99.90,21.30,22.09,228.38,238.39,0.00783
0:1:43,1/1/2000,SAT,99.90,21.30,22.09,228.26,238.29,0.00741
0:1:43,1/1/2000,SAT,99.90,21.30,22.09,228.23,238.37,0.00720
0:1:44,1/1/2000,SAT,99.90,21.30,22.09,228.17,238.32,0.00697
0:1:44,1/1/2000,SAT,99.90,21.30,22.09,228.21,238.28,0.00719
0:1:44,1/1/2000,SAT,99.90,21.30,22.09,228.16,238.33,0.00693
0:1:44,1/1/2000,SAT,99.90,21.30,22.09,228.22,238.32,0.00718
0:1:45,1/1/2000,SAT,99.90,21.30,22.09,228.30,238.39,0.00748
0:1:45,1/1/2000,SAT,99.90,21.30,22.09,228.25,238.35,0.00729
0:1:45,1/1/2000,SAT,99.90,21.30,22.09,228.42,238.36,0.00805
0:1:45,1/1/2000,SAT,99.90,21.30,22.09,228.46,238.33,0.00826
0:1:46,1/1/2000,SAT,99.90,21.30,22.09,228.34,238.24,0.00781
0:1:46,1/1/2000,SAT,99.90,21.30,22.09,228.37,238.18,0.00801
0:1:46,1/1/2000,SAT,99.90,21.30,22.09,228.24,238.09,0.00754
0:1:46,1/1/2000,SAT,99.90,21.30,22.09,228.17,238.05,0.00726
0:1:47,1/1/2000,SAT,99.90,21.30,22.09,228.10,238.00,0.00701
0:1:47,1/1/2000,SAT,99.90,21.30,22.09,228.06,237.89,0.00693
0:1:47,1/1/2000,SAT,99.90,21.30,22.09,227.93,237.85,0.00638
0:1:47,1/1/2000,SAT,99.90,21.30,22.09,228.00,237.89,0.00669
0:1:48,1/1/2000,SAT,99.90,21.30,22.09,228.14,237.98,0.00720
0:1:48,1/1/2000,SAT,99.90,21.30,22.09,228.05,238.06,0.00670
0:1:48,1/1/2000,SAT,99.90,21.30,22.09,228.17,238.23,0.00709
0:1:48,1/1/2000,SAT,99.90,21.30,22.09,228.09,238.15,0.00681
0:1:49,1/1/2000,SAT,99.90,21.30,22.09,228.37,238.30,0.00789
0:1:49,1/1/2000,SAT,99.90,21.30,22.09,228.50,238.43,0.00836
0:1:49,1/1/2000,SAT,99.90,21.30,22.09,228.41,238.43,0.00793
0:1:49,1/1/2000,SAT,99.90,21.30,22.09,228.44,238.43,0.00808
0:1:50,1/1/2000,SAT,99.90,21.30,22.09,228.39,238.41,0.00787
0:1:50,1/1/2000,SAT,99.90,21.30,22.09,228.29,238.36,0.00747
0:1:50,1/1/2000,SAT,99.90,21.30,22.09,228.02,238.32,0.00631
0:1:50,1/1/2000,SAT,99.90,21.30,22.09,227.95,238.32,0.00598
0:1:51,1/1/2000,SAT,99.90,21.30,22.09,227.94,238.37,0.00592
0:1:51,1/1/2000,SAT,99.90,21.30,22.09,227.92,238.29,0.00590
0:1:51,1/1/2000,SAT,99.90,21.30,22.09,227.62,238.22,0.00459
0:1:51,1/1/2000,SAT,99.90,21.30,22.09,227.53,238.24,0.00419
0:1:52,1/1/2000,SAT,99.90,21.30,22.09,227.57,238.25,0.00435
0:1:52,1/1/2000,SAT,99.90,21.30,22.09,227.57,238.36,0.00423
0:1:52,1/1/2000,SAT,99.90,21.30,22.09,227.47,238.32,0.00385
0:1:52,1/1/2000,SAT,99.90,21.30,22.09,227.52,238.37,0.00401
0:1:53,1/1/2000,SAT,99.90,21.30,22.09,227.37,238.28,0.00342
0:1:53,1/1/2000,SAT,99.90,21.30,22.09,227.35,238.23,0.00341
0:1:53,1/1/2000,SAT,99.90,21.30,22.09,227.23,238.15,0.00293
0:1:53,1/1/2000,SAT,99.90,21.30,22.09,227.26,238.25,0.00298
0:1:54,1/1/2000,SAT,99.90,21.30,22.09,227.41,238.35,0.00355
0:1:54,1/1/2000,SAT,99.90,21.30,22.09,227.41,238.20,0.00369
0:1:54,1/1/2000,SAT,99.90,21.30,22.09,227.30,238.10,0.00332
0:1:54,1/1/2000,SAT,99.90,21.30,22.09,227.26,237.93,0.00328
0:1:55,1/1/2000,SAT,99.90,21.30,22.09,227.26,237.95,0.00327
0:1:55,1/1/2000,SAT,99.90,21.30,22.09,227.19,237.86,0.00306
0:1:55,1/1/2000,SAT,99.90,21.30,22.09,227.31,237.98,0.00349
0:1:55,1/1/2000,SAT,99.90,21.30,22.09,227.32,237.90,0.00359
0:1:56,1/1/2000,SAT,99.90,21.30,22.09,227.40,237.98,0.00386
0:1:56,1/1/2000,SAT,99.90,21.30,22.09,227.30,237.98,0.00344
0:1:56,1/1/2000,SAT,99.90,21.30,22.09,227.22,237.97,0.00307
0:1:56,1/1/2000,SAT,99.90,21.30,22.09,227.02,237.94,0.00223
0:1:57,1/1/2000,SAT,99.90,21.30,22.09,227.03,238.04,0.00214
0:1:57,1/1/2000,SAT,99.90,21.30,22.09,226.93,238.09,0.00164
0:1:57,1/1/2000,SAT,99.90,21.30,22.09,226.88,238.14,0.00138
0:1:57,1/1/2000,SAT,99.90,21.30,22.09,226.80,238.10,0.00109
0:1:58,1/1/2000,SAT,99.90,21.30,22.09,226.80,238.12,0.00102
0:1:58,1/1/2000,SAT,99.90,21.30,22.09,226.72,238.08,0.00070
0:1:58,1/1/2000,SAT,99.90,21.30,22.09,226.68,238.02,0.00061
0:1:58,1/1/2000,SAT,99.90,21.30,22.09,226.74,238.01,0.00090
0:1:59,1/1/2000,SAT,99.90,21.30,22.09,226.86,237.97,0.00147
0:1:59,1/1/2000,SAT,99.90,21.30,22.09,227.09,238.07,0.00238
0:1:59,1/1/2000,SAT,99.90,21.30,22.09,227.24,238.09,0.00306
0:1:59,1/1/2000,SAT,99.90,21.30,22.09,227.38,238.07,0.00369
0:2:0,1/1/2000,SAT,99.90,21.30,22.09,227.44,238.03,0.00402
0:2:0,1/1/2000,SAT,99.90,21.30,22.09,227.58,238.10,0.00457
0:2:0,1/1/2000,SAT,99.90,21.30,22.09,227.56,237.92,0.00467
0:2:0,1/1/2000,SAT,99.90,21.30,22.09,227.63,237.93,0.00497
0:2:1,1/1/2000,SAT,99.90,21.30,22.09,227.53,237.82,0.00462
0:2:1,1/1/2000,SAT,99.90,21.30,22.09,227.63,237.99,0.00488
0:2:1,1/1/2000,SAT,99.90,21.30,22.09,227.51,237.88,0.00448
0:2:1,1/1/2000,SAT,99.90,21.30,22.09,227.48,237.87,0.00433
0:2:2,1/1/2000,SAT,99.90,21.30,22.09,227.49,237.86,0.00439
0:2:2,1/1/2000,SAT,99.90,21.30,22.09,227.30,237.77,0.00365
0:2:2,1/1/2000,SAT,99.90,21.30,22.09,227.30,237.77,0.00364
0:2:2,1/1/2000,SAT,99.90,21.30,22.09,227.29,237.92,0.00345
0:2:3,1/1/2000,SAT,99.90,21.30,22.09,227.28,237.90,0.00341
0:2:3,1/1/2000,SAT,99.90,21.30,22.09,227.35,237.93,0.00373
0:2:3,1/1/2000,SAT,99.90,21.30,22.09,227.50,238.11,0.00417
0:2:3,1/1/2000,SAT,99.90,21.30,22.09,227.43,238.00,0.00398
0:2:4,1/1/2000,SAT,99.90,21.30,22.09,227.52,238.17,0.00422
0:2:4,1/1/2000,SAT,99.90,21.30,22.09,227.55,238.15,0.00439
0:2:4,1/1/2000,SAT,99.90,21.30,22.09,227.50,238.15,0.00416
0:2:4,1/1/2000,SAT,99.90,21.30,22.09,227.61,238.24,0.00453
0:2:5,1/1/2000,SAT,99.90,21.30,22.09,227.59,238.26,0.00442
0:2:5,1/1/2000,SAT,99.90,21.30,22.09,227.49,238.20,0.00404
0:2:5,1/1/2000,SAT,99.90,21.30,22.09,227.42,238.22,0.00371
0:2:5,1/1/2000,SAT,99.90,21.30,22.09,227.38,238.29,0.00348
0:2:6,1/1/2000,SAT,99.90,21.30,22.09,227.34,238.23,0.00333
0:2:6,1/1/2000,SAT,99.90,21.30,22.09,227.25,238.23,0.00295
0:2:6,1/1/2000,SAT,99.90,21.30,22.09,227.08,238.15,0.00226
0:2:6,1/1/2000,SAT,99.90,21.30,22.09,227.02,238.23,0.00189
0:2:7,1/1/2000,SAT,99.90,21.30,22.09,226.87,238.09,0.00137
0:2:7,1/1/2000,SAT,99.90,21.30,22.09,226.92,238.11,0.00160
0:2:7,1/1/2000,SAT,99.90,21.30,22.09,227.02,238.16,0.00199
0:2:7,1/1/2000,SAT,99.90,21.30,22.09,227.11,238.19,0.00237
0:2:8,1/1/2000,SAT,99.90,21.30,22.09,227.23,238.21,0.00285
0:2:8,1/1/2000,SAT,99.90,21.30,22.09,227.32,238.25,0.00322
0:2:8,1/1/2000,SAT,99.90,21.30,22.09,227.43,238.28,0.00368
0:2:8,1/1/2000,SAT,99.90,21.30,22.09,227.53,238.29,0.00416
0:2:9,1/1/2000,SAT,99.90,21.30,22.09,227.76,238.35,0.00509
0:2:9,1/1/2000,SAT,99.90,21.20,21.98,227.72,238.25,0.00503
0:2:9,1/1/2000,SAT,99.90,21.20,21.98,227.82,238.38,0.00536
0:2:9,1/1/2000,SAT,99.90,21.20,21.98,227.77,238.46,0.00503
0:2:10,1/1/2000,SAT,99.90,21.20,21.98,227.80,238.40,0.00526
0:2:10,1/1/2000,SAT,99.90,21.20,21.98,227.79,238.46,0.00511
0:2:10,1/1/2000,SAT,99.90,21.20,21.98,227.77,238.53,0.00496
0:2:10,1/1/2000,SAT,99.90,21.20,21.98,227.77,238.61,0.00486
0:2:11,1/1/2000,SAT,99.90,21.20,21.98,227.80,238.54,0.00510
0:2:11,1/1/2000,SAT,99.90,21.20,21.98,227.78,238.58,0.00495
0:2:11,1/1/2000,SAT,99.90,21.20,21.98,227.66,238.48,0.00452
0:2:11,1/1/2000,SAT,99.90,21.20,21.98,227.77,238.61,0.00487
0:2:12,1/1/2000,SAT,99.90,21.20,21.98,227.71,238.56,0.00468
0:2:12,1/1/2000,SAT,99.90,21.20,21.98,227.64,238.52,0.00438
0:2:12,1/1/2000,SAT,99.90,21.20,21.98,227.70,238.63,0.00454
0:2:12,1/1/2000,SAT,99.90,21.20,21.98,227.67,238.56,0.00449
0:2:13,1/1/2000,SAT,99.90,21.20,21.98,227.66,238.50,0.00452
0:2:13,1/1/2000,SAT,99.90,21.30,22.09,227.50,238.30,0.00398
0:2:13,1/1/2000,SAT,99.90,21.30,22.09,227.29,238.23,0.00313
0:2:13,1/1/2000,SAT,99.90,21.30,22.09,227.31,238.25,0.00320
0:2:14,1/1/2000,SAT,99.90,21.30,22.09,227.30,238.21,0.00319
0:2:14,1/1/2000,SAT,99.90,21.30,22.09,227.29,238.21,0.00313
0:2:14,1/1/2000,SAT,99.90,21.30,22.09,227.35,238.24,0.00339
0:2:14,1/1/2000,SAT,99.90,21.30,22.09,227.49,238.35,0.00389
0:2:15,1/1/2000,SAT,99.90,21.30,22.09,227.35,238.23,0.00338
0:2:15,1/1/2000,SAT,99.90,21.30,22.09,227.30,238.22,0.00319
0:2:15,1/1/2000,SAT,99.90,21.30,22.09,227.30,238.20,0.00320
0:2:15,1/1/2000,SAT,99.90,21.30,22.09,227.29,238.26,0.00311
0:2:16,1/1/2000,SAT,99.90,21.30,22.09,227.36,238.30,0.00337
0:2:16,1/1/2000,SAT,99.90,21.30,22.09,227.36,238.34,0.00331
0:2:16,1/1/2000,SAT,99.90,21.30,22.09,227.44,238.42,0.00361
0:2:16,1/1/2000,SAT,99.90,21.30,22.09,227.42,238.49,0.00342
0:2:17,1/1/2000,SAT,99.90,21.30,22.09,227.57,238.57,0.00404
0:2:17,1/1/2000,SAT,99.90,21.30,22.09,227.55,238.51,0.00402
0:2:17,1/1/2000,SAT,99.90,21.30,22.09,227.67,238.62,0.00442
0:2:17,1/1/2000,SAT,99.90,21.30,22.09,227.80,238.82,0.00478
0:2:18,1/1/2000,SAT,99.90,21.30,22.09,227.97,238.98,0.00542
0:2:18,1/1/2000,SAT,99.90,21.30,22.09,228.11,239.13,0.00587
0:2:18,1/1/2000,SAT,99.90,21.30,22.09,228.04,239.19,0.00552
0:2:18,1/1/2000,SAT,99.90,21.30,22.09,228.21,239.36,0.00608
0:2:19,1/1/2000,SAT,99.90,21.30,22.09,228.22,239.42,0.00609
0:2:19,1/1/2000,SAT,99.90,21.30,22.09,228.32,239.43,0.00653
0:2:19,1/1/2000,SAT,99.90,21.30,22.09,228.32,239.32,0.00661
0:2:19,1/1/2000,SAT,99.90,21.30,22.09,228.27,239.39,0.00633
0:2:20,1/1/2000,SAT,99.90,21.30,22.09,228.18,239.38,0.00595
0:2:20,1/1/2000,SAT,99.90,21.30,22.09,228.23,239.36,0.00616
0:2:20,1/1/2000,SAT,99.90,21.30,22.09,228.10,239.32,0.00563
0:2:20,1/1/2000,SAT,99.90,21.30,22.09,228.12,239.27,0.00577
0:2:21,1/1/2000,SAT,99.90,21.30,22.09,228.32,239.27,0.00666
0:2:21,1/1/2000,SAT,99.90,21.20,21.98,228.17,239.07,0.00620
0:2:21,1/1/2000,SAT,99.90,21.20,21.98,228.21,239.02,0.00645
0:2:21,1/1/2000,SAT,99.90,21.20,21.98,228.11,239.06,0.00596
0:2:22,1/1/2000,SAT,99.90,21.20,21.98,228.18,239.11,0.00619
0:2:22,1/1/2000,SAT,99.90,21.20,21.98,228.27,239.15,0.00659
0:2:22,1/1/2000,SAT,99.90,21.20,21.98,228.47,239.18,0.00742
0:2:22,1/1/2000,SAT,99.90,21.20,21.98,228.42,239.11,0.00726
0:2:23,1/1/2000,SAT,99.90,21.20,21.98,228.56,239.02,0.00800
0:2:23,1/1/2000,SAT,99.90,21.20,21.98,228.45,239.08,0.00746
0:2:23,1/1/2000,SAT,99.90,21.20,21.98,228.52,239.05,0.00782
0:2:23,1/1/2000,SAT,99.90,21.20,21.98,228.57,239.10,0.00795
0:2:24,1/1/2000,SAT,99.90,21.20,21.98,228.60,238.99,0.00823
0:2:24,1/1/2000,SAT,99.90,21.20,21.98,228.57,238.90,0.00819
0:2:24,1/1/2000,SAT,99.90,21.20,21.98,228.53,238.81,0.00810
0:2:24,1/1/2000,SAT,99.90,21.20,21.98,228.46,238.79,0.00781
0:2:25,1/1/2000,SAT,99.90,21.20,21.98,228.42,238.61,0.00780
0:2:25,1/1/2000,SAT,99.90,21.20,21.98,228.34,238.60,0.00747
0:2:25,1/1/2000,SAT,99.90,21.20,21.98,228.32,238.59,0.00738
0:2:25,1/1/2000,SAT,99.90,21.20,21.98,228.44,238.53,0.00798
0:2:26,1/1/2000,SAT,99.90,21.20,21.98,228.40,238.57,0.00773
0:2:26,1/1/2000,SAT,99.90,21.20,21.98,228.27,238.59,0.00716
0:2:26,1/1/2000,SAT,99.90,21.20,21.98,228.23,238.72,0.00681
0:2:26,1/1/2000,SAT,99.90,21.20,21.98,228.16,238.79,0.00645
0:2:27,1/1/2000,SAT,99.90,21.20,21.98,228.15,238.87,0.00634
0:2:27,1/1/2000,SAT,99.90,21.20,21.98,228.13,238.83,0.00629
0:2:27,1/1/2000,SAT,99.90,21.20,21.98,228.14,238.90,0.00625
0:2:27,1/1/2000,SAT,99.90,21.20,21.98,228.27,238.90,0.00683
0:2:28,1/1/2000,SAT,99.90,21.20,21.98,228.36,238.92,0.00720
0:2:28,1/1/2000,SAT,99.90,21.20,21.98,228.26,238.91,0.00676
0:2:28,1/1/2000,SAT,99.90,21.20,21.98,228.28,238.92,0.00686
0:2:28,1/1/2000,SAT,99.90,21.20,21.98,228.39,238.98,0.00728
0:2:29,1/1/2000,SAT,99.90,21.20,21.98,228.45,238.80,0.00773
0:2:29,1/1/2000,SAT,99.90,21.30,22.09,228.52,238.73,0.00811
0:2:29,1/1/2000,SAT,99.90,21.30,22.09,228.51,238.69,0.00812
0:2:29,1/1/2000,SAT,99.90,21.30,22.09,228.41,238.79,0.00758
0:2:30,1/1/2000,SAT,99.90,21.30,22.09,228.46,238.74,0.00785
0:2:30,1/1/2000,SAT,99.90,21.30,22.09,228.20,238.76,0.00666
0:2:30,1/1/2000,SAT,99.90,21.30,22.09,228.15,238.64,0.00657
0:2:30,1/1/2000,SAT,99.90,21.30,22.09,228.10,238.76,0.00620
